league,date,game,actual,line,postPrediction,edge,overProbability,underProbability,evOver,evUnder,decisionSide,decisionReason,actualSide,correct,profit,draftDelta,draftConfidence,draftSignal,draftSignalReason,topPickEffects
LEC,2026-04-04,SK Gaming vs Shifters,48,28.5,28.72,0.22,0.5105,0.4895,-0.081,-0.119,,EV baixo,over,,0,0.64,0.787,over,edge valido,MID Akali +2.65 | ADC Xayah +2.16 | JUNGLE Dr. Mundo -1.61 | MID Viktor -1.41 | SUP Rakan +1.24
LEC,2026-04-04,G2 Esports vs Team Heretics,16,28.5,27.95,-0.55,0.4738,0.5262,-0.1472,-0.0528,,EV baixo,under,,0,-0.44,0.786,neutral,under bloqueado,SUP Karma -1.78 | TOP Shen -1.18 | MID Mel +0.44 | ADC Ezreal -0.31 | JUNGLE Xin Zhao -0.28
LEC,2026-04-04,G2 Esports vs Team Heretics,18,27.5,27.77,0.27,0.5131,0.4869,-0.0764,-0.1236,,EV baixo,under,,0,0.48,0.765,over,edge valido,MID Akali +2.8 | TOP Poppy -1.3 | ADC Sivir +1.26 | SUP Alistar +1.01 | TOP KSante -0.62
LEC,2026-04-04,Team Vitality vs Natus Vincere,25,27.5,27.8,0.3,0.5147,0.4853,-0.0736,-0.1264,,EV baixo,under,,0,-0.01,0.851,neutral,under bloqueado,JUNGLE Jarvan IV +0.9 | ADC Corki +0.85 | SUP Nami -0.82 | TOP Gnar -0.81 | TOP Rumble +0.5
LEC,2026-04-04,Team Vitality vs Natus Vincere,33,27.5,27.07,-0.43,0.4795,0.5205,-0.1368,-0.0632,,EV baixo,over,,0,-0.14,0.795,neutral,under bloqueado,SUP Lulu -2.15 | JUNGLE Wukong +1.42 | JUNGLE Zaahen +1.09 | TOP Gwen -0.66 | MID Viktor -0.65
LEC,2026-04-05,GIANTX vs SK Gaming,27,27.5,26.91,-0.59,0.4716,0.5284,-0.1512,-0.0488,,EV baixo,under,,0,-0.52,0.825,neutral,under bloqueado,SUP Karma -1.86 | MID Galio -1.59 | ADC Kaisa +1.41 | SUP Neeko +0.57 | MID Ryze -0.43
LEC,2026-04-05,GIANTX vs SK Gaming,43,27.5,27.66,0.16,0.5079,0.4921,-0.0857,-0.1143,,EV baixo,over,,0,0.22,0.727,over,edge valido,JUNGLE Wukong +1.44 | MID Sylas +1.34 | TOP Renekton +1 | JUNGLE Dr. Mundo -0.85 | ADC Ashe -0.5
LEC,2026-04-05,G2 Esports vs Fnatic,12,27.5,27.67,0.17,0.5084,0.4916,-0.085,-0.115,,EV baixo,under,,0,-0.12,0.85,neutral,under bloqueado,SUP Nami -1.17 | JUNGLE Zaahen +1.06 | TOP KSante -0.87 | MID Orianna -0.67 | TOP Jax +0.61
LEC,2026-04-05,G2 Esports vs Fnatic,25,26.5,25.71,-0.79,0.4623,0.5377,-0.1679,-0.0321,,EV baixo,under,,0,-0.49,0.821,neutral,under bloqueado,SUP Lulu -1.98 | ADC Caitlyn -1.62 | JUNGLE Skarner +1.28 | MID Aurora -0.66 | SUP Bard +0.48
LEC,2026-04-05,G2 Esports vs Fnatic,25,25.5,26.32,0.82,0.5394,0.4606,-0.029,-0.171,,EV baixo,under,,0,0.83,0.8,over,edge valido,ADC Xayah +2.72 | TOP Renekton +1.57 | SUP Rakan +1.57 | JUNGLE Maokai +1.42 | TOP Kennen +1.42
LEC,2026-04-06,GIANTX vs Team Heretics,15,25.5,25.05,-0.45,0.4783,0.5217,-0.1391,-0.0609,,EV baixo,under,,0,0.01,0.829,over,edge valido,JUNGLE Wukong +1.82 | SUP Karma -1.74 | SUP Alistar +1.05 | ADC Jhin -0.97 | TOP KSante -0.68
LEC,2026-04-06,GIANTX vs Team Heretics,29,23.5,23.4,-0.1,0.4951,0.5049,-0.1087,-0.0913,,EV baixo,over,,0,-0.03,0.815,neutral,under bloqueado,SUP Lulu -1.72 | TOP Renekton +1.64 | JUNGLE Jarvan IV +1.03 | TOP Gnar -0.67 | MID Ahri +0.53
LEC,2026-04-06,GIANTX vs Team Heretics,10,24.5,24.21,-0.29,0.486,0.514,-0.1253,-0.0747,,EV baixo,under,,0,-0.01,0.825,neutral,under bloqueado,ADC Kaisa +1.55 | SUP Nami -1.11 | JUNGLE Sejuani -0.75 | SUP Bard +0.67 | MID Azir +0.35
LEC,2026-04-06,Movistar KOI vs Team Vitality,30,25.5,25.31,-0.19,0.4907,0.5093,-0.1168,-0.0832,,EV baixo,over,,0,0.1,0.882,over,edge valido,TOP Renekton +1.9 | SUP Lulu -1.34 | SUP Nami -1.23 | ADC Corki +1.02 | MID Azir +0.48
LEC,2026-04-06,Team Vitality vs Movistar KOI,19,25.5,25.8,0.3,0.5146,0.4854,-0.0737,-0.1263,,EV baixo,under,,0,0.01,0.801,over,edge valido,MID Sylas +2.49 | JUNGLE Wukong +1.9 | SUP Karma -1.72 | TOP Gnar -0.36 | MID Viktor -0.17
LEC,2026-04-06,Movistar KOI vs Team Vitality,24,25.5,25.2,-0.3,0.4858,0.5142,-0.1256,-0.0744,,EV baixo,under,,0,0.08,0.79,over,edge valido,SUP Braum -1.55 | JUNGLE Jarvan IV +1.44 | SUP Alistar +1.34 | ADC Caitlyn -1.15 | TOP Rumble +1.08
LEC,2026-04-11,Natus Vincere vs Team Heretics,22,23.5,23.42,-0.08,0.4964,0.5036,-0.1065,-0.0935,,EV baixo,under,,0,-0.2,0.838,neutral,under bloqueado,ADC Caitlyn -1.15 | SUP Bard +0.79 | MID Aurora -0.52 | JUNGLE Xin Zhao +0.4 | MID LeBlanc -0.28
LEC,2026-04-11,Natus Vincere vs Team Heretics,28,23.5,24.53,1.03,0.5493,0.4507,-0.0112,-0.1888,,EV baixo,over,,0,1.21,0.839,over,edge valido,ADC Xayah +2.8 | SUP Rakan +2.21 | JUNGLE Wukong +1.92 | TOP Rumble +1.15 | MID Ahri +1.03
LEC,2026-04-11,Team Vitality vs G2 Esports,33,24.5,25.59,1.09,0.552,0.448,-0.0063,-0.1937,,EV baixo,over,,0,0.65,0.841,over,edge valido,JUNGLE Jarvan IV +1.44 | ADC Caitlyn -1.21 | TOP Rumble +1.13 | MID Ahri +1.05 | TOP Aurora +0.93
LEC,2026-04-11,Team Vitality vs G2 Esports,21,25.5,25.3,-0.2,0.4902,0.5098,-0.1176,-0.0824,,EV baixo,under,,0,-0.1,0.813,neutral,under bloqueado,SUP Rell +1 | MID Azir +0.58 | MID LeBlanc -0.56 | TOP Gnar -0.49 | ADC Ashe -0.25
LEC,2026-04-11,G2 Esports vs Team Vitality,9,24.5,24.7,0.2,0.5095,0.4905,-0.083,-0.117,,EV baixo,under,,0,-0.11,0.725,neutral,under bloqueado,TOP Aatrox +1.11 | SUP Nami -0.96 | MID Zoe +0.81 | JUNGLE Olaf -0.65 | ADC Lucian -0.43
LEC,2026-04-11,SK Gaming vs Movistar KOI,37,25.5,25.7,0.2,0.5096,0.4904,-0.0827,-0.1173,,EV baixo,over,,0,0.5,0.825,over,edge valido,JUNGLE Wukong +2.19 | SUP Nautilus +2.03 | TOP Rumble +1.56 | SUP Karma -1.45 | TOP Anivia +0.95
LEC,2026-04-11,Movistar KOI vs SK Gaming,20,25.5,26.02,0.52,0.5252,0.4748,-0.0547,-0.1453,,EV baixo,under,,0,0.77,0.828,over,edge valido,TOP Renekton +2.21 | MID Sylas +1.88 | JUNGLE Jarvan IV +1.71 | ADC Sivir +1.63 | ADC Corki +1.42
LEC,2026-04-12,Team Vitality vs Shifters,26,24.5,24.93,0.43,0.5207,0.4793,-0.0628,-0.1372,,EV baixo,over,,0,0.7,0.877,over,edge valido,TOP Jayce +2.05 | JUNGLE Jarvan IV +1.63 | TOP Rumble +1.62 | ADC Corki +1.42 | SUP Nami -1.26
LEC,2026-04-12,Team Vitality vs Shifters,28,24.5,25.21,0.71,0.534,0.466,-0.0388,-0.1612,,EV baixo,over,,0,1.06,0.839,over,edge valido,MID Akali +2.8 | JUNGLE Wukong +2.32 | TOP Renekton +2.01 | ADC Kaisa +1.52 | SUP Bard +1.13
LEC,2026-04-12,Team Vitality vs Shifters,28,24.5,24.91,0.41,0.5195,0.4805,-0.0649,-0.1351,,EV baixo,over,,0,0.8,0.724,over,edge valido,JUNGLE Ambessa +2.17 | SUP Nautilus +2.13 | TOP Zaahen +2.11 | SUP Neeko +1.41 | MID Galio -0.97
LEC,2026-04-12,Team Heretics vs Karmine Corp,18,23.5,23.67,0.17,0.508,0.492,-0.0857,-0.1143,,EV baixo,under,,0,0.05,0.828,over,edge valido,MID Ahri +1.37 | SUP Bard +1.07 | MID Galio -0.88 | TOP Gnar -0.53 | ADC Ziggs -0.4
LEC,2026-04-12,Team Heretics vs Karmine Corp,26,22.5,23.32,0.82,0.5394,0.4606,-0.0292,-0.1708,,EV baixo,over,,0,0.59,0.852,over,edge valido,TOP Renekton +2.04 | ADC Corki +1.46 | SUP Nami -1.17 | ADC Yunara +1.13 | MID Ryze +0.81
LEC,2026-04-13,SK Gaming vs Fnatic,31,25.5,25.04,-0.46,0.4779,0.5221,-0.1397,-0.0603,,EV baixo,over,,0,-0.33,0.847,neutral,under bloqueado,MID Ahri +1.21 | SUP Nami -1.14 | SUP Karma -1.06 | ADC Caitlyn -0.67 | JUNGLE Pantheon +0.43
LEC,2026-04-13,SK Gaming vs Fnatic,34,25.5,26.45,0.95,0.5457,0.4543,-0.0178,-0.1822,,EV baixo,over,,0,0.59,0.848,over,edge valido,TOP Rumble +1.58 | SUP Neeko +1.43 | ADC Yunara +1.02 | SUP Lulu -0.61 | MID Zed +0.59
LEC,2026-04-13,GIANTX vs Shifters,21,25.5,26.67,1.17,0.5559,0.4441,0.0006,-0.2006,,EV baixo,under,,0,0.91,0.864,over,edge valido,JUNGLE Wukong +2.15 | TOP Jayce +1.8 | JUNGLE Jarvan IV +1.44 | MID Ahri +1.09 | ADC Yunara +0.95
LEC,2026-04-13,Shifters vs GIANTX,25,25.5,25.88,0.38,0.5185,0.4815,-0.0668,-0.1332,,EV baixo,under,,0,0.68,0.834,over,edge valido,SUP Rakan +2.41 | TOP Renekton +1.85 | SUP Karma -1.02 | ADC Varus +0.95 | MID Azir +0.84
LEC,2026-04-18,Natus Vincere vs GIANTX,32,25.5,25.01,-0.49,0.4767,0.5233,-0.142,-0.058,,EV baixo,over,,0,-0.14,0.828,neutral,under bloqueado,SUP Neeko +1.57 | ADC Kaisa +1.53 | SUP Nami -1.12 | MID Galio -1.09 | TOP Jax -1
LEC,2026-04-18,Natus Vincere vs GIANTX,26,25.5,25.65,0.15,0.5073,0.4927,-0.0868,-0.1132,,EV baixo,over,,0,0.1,0.777,over,edge valido,TOP Renekton +1.67 | JUNGLE Zaahen +0.96 | MID Ahri +0.88 | SUP Lulu -0.69 | ADC Jhin -0.52
LEC,2026-04-18,Natus Vincere vs GIANTX,22,25.5,25.43,-0.07,0.4968,0.5032,-0.1057,-0.0943,,EV baixo,under,,0,0.09,0.804,over,edge valido,JUNGLE Skarner +1.4 | ADC Lucian -1.37 | SUP Milio -1.31 | TOP Jayce +1.31 | MID Sylas +1.29
LEC,2026-04-18,SK Gaming vs G2 Esports,34,25.5,26.42,0.92,0.5441,0.4559,-0.0206,-0.1794,,EV baixo,over,,0,0.49,0.842,over,edge valido,SUP Alistar +1.5 | MID Ahri +0.94 | ADC Varus +0.87 | TOP Gnar -0.78 | SUP Bard +0.71
LEC,2026-04-18,G2 Esports vs SK Gaming,32,27.5,27.43,-0.07,0.4966,0.5034,-0.1062,-0.0938,,EV baixo,over,,0,0.36,0.865,over,edge valido,JUNGLE Jarvan IV +1.24 | ADC Corki +1.14 | SUP Nami -1.11 | MID Lissandra +1 | TOP Jayce +0.94
LEC,2026-04-19,Team Vitality vs GIANTX,26,25.5,25.77,0.27,0.5129,0.4871,-0.0768,-0.1232,,EV baixo,over,,0,0.36,0.794,over,edge valido,TOP Renekton +1.51 | JUNGLE Jarvan IV +1.22 | ADC Caitlyn -0.83 | ADC Varus +0.82 | SUP Bard +0.56
LEC,2026-04-19,Team Vitality vs GIANTX,27,25.5,25.77,0.27,0.5129,0.4871,-0.0768,-0.1232,,EV baixo,over,,0,-0.18,0.832,neutral,under bloqueado,TOP Rumble +1.38 | TOP Jayce +1.11 | MID Syndra -0.89 | SUP Lulu -0.68 | ADC Jhin -0.63
LEC,2026-04-19,Movistar KOI vs Team Heretics,13,26.5,26.18,-0.32,0.4847,0.5153,-0.1276,-0.0724,,EV baixo,under,,0,0.12,0.867,over,edge valido,TOP Rumble +1.36 | SUP Karma -1.23 | ADC Caitlyn -0.8 | MID Yone -0.73 | ADC Jhin -0.6
LEC,2026-04-19,Movistar KOI vs Team Heretics,28,24.5,25.72,1.22,0.5582,0.4418,0.0048,-0.2048,,EV baixo,over,,0,0.73,0.823,over,edge valido,MID Akali +2.8 | TOP Renekton +1.67 | JUNGLE Jarvan IV +1.42 | ADC Sivir +1.39 | ADC Yunara +0.94
LEC,2026-04-20,G2 Esports vs Shifters,26,26.5,26.9,0.4,0.5191,0.4809,-0.0656,-0.1344,,EV baixo,under,,0,0.22,0.847,over,edge valido,MID Anivia +2.11 | SUP Karma -1.36 | ADC Corki +1.29 | SUP Nami -0.9 | JUNGLE Nocturne +0.67
LEC,2026-04-20,G2 Esports vs Shifters,33,26.5,27.58,1.08,0.5517,0.4483,-0.007,-0.193,,EV baixo,over,,0,0.98,0.869,over,edge valido,JUNGLE Wukong +2.05 | SUP Neeko +1.64 | ADC Kaisa +1.58 | TOP Jayce +1.2 | ADC Yunara +0.92
LEC,2026-04-20,SK Gaming vs Karmine Corp,23,28.5,28.1,-0.4,0.4809,0.5191,-0.1344,-0.0656,,EV baixo,under,,0,0.01,0.874,over,edge valido,TOP Rumble +1.26 | ADC Caitlyn -1.05 | JUNGLE Skarner +0.96 | MID Azir +0.47 | ADC Ashe -0.45
LEC,2026-04-20,SK Gaming vs Karmine Corp,42,27.5,27.76,0.26,0.5127,0.4873,-0.0772,-0.1228,,EV baixo,over,,0,0.3,0.821,over,edge valido,JUNGLE Jarvan IV +1.37 | ADC Corki +1.23 | ADC Yunara +0.97 | SUP Nami -0.92 | TOP Gnar -0.66
LEC,2026-04-24,Shifters vs Fnatic,22,27.5,27.13,-0.37,0.4825,0.5175,-0.1316,-0.0684,,EV baixo,under,,0,-0.34,0.842,neutral,under bloqueado,SUP Karma -1.62 | ADC Caitlyn -1.33 | JUNGLE Jarvan IV +1.32 | TOP Jayce +1.27 | SUP Nami -0.88
LEC,2026-04-24,Shifters vs Fnatic,34,27.5,27.58,0.08,0.5039,0.4961,-0.093,-0.107,,EV baixo,over,,0,0.29,0.843,over,edge valido,MID Anivia +1.81 | SUP Neeko +1.53 | TOP Rumble +1.04 | ADC Kalista -0.98 | JUNGLE Nocturne +0.96
LEC,2026-04-24,Natus Vincere vs Karmine Corp,36,27.5,27.73,0.23,0.5111,0.4889,-0.0799,-0.1201,,EV baixo,over,,0,-0.18,0.87,neutral,under bloqueado,SUP Karma -1.75 | MID Annie +1.18 | JUNGLE Nocturne +1.05 | TOP Rumble +1 | ADC Ashe -0.8
LEC,2026-04-24,Natus Vincere vs Karmine Corp,23,28.5,28.35,-0.15,0.4926,0.5074,-0.1134,-0.0866,,EV baixo,under,,0,-0.12,0.873,neutral,under bloqueado,SUP Nami -1.16 | ADC Corki +0.91 | TOP Ambessa -0.79 | SUP Lulu -0.71 | ADC Yunara +0.68
LEC,2026-04-25,Natus Vincere vs Fnatic,21,27.5,26.9,-0.6,0.4713,0.5287,-0.1516,-0.0484,,EV baixo,under,,0,-0.6,0.866,neutral,under bloqueado,SUP Karma -1.55 | JUNGLE Jarvan IV +1.08 | MID Viktor -0.75 | MID Aurora -0.6 | ADC Ashe -0.6
LEC,2026-04-25,Natus Vincere vs Fnatic,20,27.5,26.92,-0.58,0.4721,0.5279,-0.1503,-0.0497,,EV baixo,under,,0,-0.37,0.856,neutral,under bloqueado,ADC Caitlyn -1.44 | ADC Corki +1.05 | SUP Nami -1.03 | MID Syndra -0.83 | MID Ahri +0.78
LEC,2026-04-25,Natus Vincere vs Fnatic,21,26.5,27.87,1.37,0.5654,0.4346,0.0178,-0.2178,,EV baixo,under,,0,1.52,0.86,over,edge valido,ADC Xayah +2.78 | SUP Rakan +2.03 | JUNGLE Wukong +1.96 | SUP Neeko +1.7 | TOP Rumble +1.28
LEC,2026-04-25,Karmine Corp vs Shifters,25,27.5,26.78,-0.72,0.4653,0.5347,-0.1624,-0.0376,,EV baixo,under,,0,-0.25,0.867,neutral,under bloqueado,JUNGLE Ambessa +2.1 | ADC Caitlyn -1.38 | SUP Karma -1.36 | TOP Akali -0.69 | TOP Gnar -0.5
LEC,2026-04-25,Shifters vs Karmine Corp,38,26.5,27.02,0.52,0.5248,0.4752,-0.0554,-0.1446,,EV baixo,over,,0,0.24,0.794,over,edge valido,MID Anivia +2.14 | JUNGLE Wukong +1.93 | ADC Lucian -1.59 | SUP Milio -1.52 | TOP Aurora +1.36
LEC,2026-04-25,Karmine Corp vs Shifters,44,27.5,27.92,0.42,0.52,0.48,-0.0641,-0.1359,,EV baixo,over,,0,0.4,0.787,over,edge valido,MID Annie +1.63 | JUNGLE Sejuani -1.56 | SUP Neeko +1.46 | JUNGLE Nocturne +1.4 | ADC Sivir +0.94
LEC,2026-04-26,Natus Vincere vs Shifters,38,28.5,27.68,-0.82,0.4608,0.5392,-0.1705,-0.0295,,EV baixo,over,,0,-0.53,0.858,neutral,under bloqueado,SUP Karma -1.87 | TOP Aurora +1.57 | MID Viktor -0.99 | ADC Ashe -0.86 | SUP Seraphine -0.86
LEC,2026-04-26,Natus Vincere vs Shifters,26,29.5,29.13,-0.37,0.482,0.518,-0.1324,-0.0676,,EV baixo,under,,0,-0.22,0.836,neutral,under bloqueado,MID Anivia +1.95 | SUP Nami -1.4 | ADC Lucian -1.35 | SUP Milio -1.09 | TOP KSante -0.65
LEC,2026-04-26,Natus Vincere vs Shifters,33,29.5,28.9,-0.6,0.4711,0.5289,-0.152,-0.048,,EV baixo,over,,0,-0.27,0.86,neutral,under bloqueado,ADC Caitlyn -1.97 | ADC Jhin -1.37 | SUP Neeko +1.32 | TOP Kennen +1.21 | TOP Renekton +1.07
LEC,2026-04-26,Karmine Corp vs Fnatic,27,28.5,29.05,0.55,0.5265,0.4735,-0.0523,-0.1477,,EV baixo,under,,0,0.09,0.883,over,edge valido,MID Annie +1.99 | TOP Ornn -0.95 | JUNGLE Xin Zhao -0.67 | TOP Rumble +0.62 | JUNGLE Jarvan IV +0.61
LEC,2026-04-26,Karmine Corp vs Fnatic,36,28.5,28.71,0.21,0.5099,0.4901,-0.0821,-0.1179,,EV baixo,over,,0,-0.05,0.845,neutral,under bloqueado,MID Akali +2.66 | SUP Nami -1.46 | ADC Lucian -1.41 | JUNGLE Nocturne +1.39 | SUP Milio -1.17
LEC,2026-04-26,Fnatic vs Karmine Corp,25,28.5,27.97,-0.53,0.4747,0.5253,-0.1455,-0.0545,,EV baixo,under,,0,-0.87,0.846,neutral,under bloqueado,SUP Karma -1.96 | TOP Ambessa -1.45 | ADC Jhin -1.44 | MID Aurora -1.24 | MID Viktor -0.94
LEC,2026-05-02,Team Heretics vs Fnatic,23,26.5,26.45,-0.05,0.4978,0.5022,-0.104,-0.096,,EV baixo,under,,0,-0.55,0.889,neutral,under bloqueado,ADC Caitlyn -1.95 | JUNGLE Nocturne +1.5 | TOP Ambessa -1.42 | MID Aurora -1.23 | SUP Seraphine -0.88
LEC,2026-05-02,Fnatic vs Team Heretics,20,26.5,25.86,-0.64,0.4693,0.5307,-0.1553,-0.0447,,EV baixo,under,,0,-0.55,0.845,neutral,under bloqueado,SUP Nami -1.31 | TOP Gnar -1.29 | ADC Lucian -0.95 | MID Viktor -0.91 | SUP Lulu -0.79
LEC,2026-05-02,SK Gaming vs Team Vitality,36,27.5,27.44,-0.06,0.4971,0.5029,-0.1053,-0.0947,,EV baixo,over,,0,-0.45,0.854,neutral,under bloqueado,ADC Caitlyn -1.8 | ADC Jhin -1.23 | JUNGLE Jarvan IV +0.63 | TOP Jayce +0.49 | SUP Bard -0.47
LEC,2026-05-02,SK Gaming vs Team Vitality,27,28.5,28.28,-0.22,0.4896,0.5104,-0.1188,-0.0812,,EV baixo,under,,0,-0.41,0.861,neutral,under bloqueado,TOP Gnar -1.42 | SUP Nami -1.42 | TOP Anivia +1.32 | SUP Rakan +1.19 | ADC Kaisa +0.95
LEC,2026-05-02,Team Vitality vs SK Gaming,21,28.5,28.63,0.13,0.5062,0.4938,-0.0888,-0.1112,,EV baixo,under,,0,-0.29,0.702,neutral,under bloqueado,MID Syndra -1.44 | JUNGLE Wukong +1.31 | ADC Lucian -1.18 | SUP Lulu -0.89 | MID Irelia +0.79
LEC,2026-05-03,Team Heretics vs Shifters,39,27.5,27.79,0.29,0.5137,0.4863,-0.0753,-0.1247,,EV baixo,over,,0,0.17,0.826,over,edge valido,MID Anivia +1.81 | JUNGLE Nocturne +1.55 | MID Aurora -1.07 | TOP Jayce +0.82 | SUP Seraphine -0.76
LEC,2026-05-03,Team Heretics vs Shifters,28,29.5,29.13,-0.37,0.482,0.518,-0.1323,-0.0677,,EV baixo,under,,0,0.1,0.86,over,edge valido,MID Annie +1.77 | TOP Ambessa -1.48 | TOP Gnar -1.47 | SUP Neeko +1.21 | JUNGLE Wukong +1.07
LEC,2026-05-03,Natus Vincere vs G2 Esports,25,28.5,27.66,-0.84,0.4598,0.5402,-0.1724,-0.0276,,EV baixo,under,,0,-0.85,0.886,neutral,under bloqueado,SUP Karma -1.93 | ADC Caitlyn -1.78 | MID Annie +1.67 | SUP Nami -1.47 | TOP Ornn -0.98
LEC,2026-05-03,G2 Esports vs Natus Vincere,41,27.5,27.28,-0.22,0.4893,0.5107,-0.1193,-0.0807,,EV baixo,over,,0,-0.54,0.861,neutral,under bloqueado,ADC Lucian -1.49 | TOP Ambessa -1.43 | JUNGLE Wukong +1.09 | MID Viktor -1.08 | SUP Lulu -1.05
LEC,2026-05-04,Team Vitality vs Fnatic,35,27.5,26.91,-0.59,0.4719,0.5281,-0.1506,-0.0494,,EV baixo,over,,0,-0.67,0.873,neutral,under bloqueado,SUP Braum -2.12 | TOP Ornn -1.21 | JUNGLE Xin Zhao -1.13 | ADC Ezreal -0.99 | JUNGLE Vi -0.92
LEC,2026-05-04,Fnatic vs Team Vitality,33,27.5,26.46,-1.04,0.4499,0.5501,-0.1901,-0.0099,,EV baixo,over,,0,-1.43,0.855,neutral,under bloqueado,ADC Caitlyn -2.13 | MID Syndra -1.97 | ADC Jhin -1.53 | MID Aurora -1.3 | TOP KSante -1.11
LEC,2026-05-04,Team Vitality vs Fnatic,25,28.5,28.11,-0.39,0.4812,0.5188,-0.1339,-0.0661,,EV baixo,under,,0,-0.88,0.825,neutral,under bloqueado,TOP Gnar -1.86 | JUNGLE Naafiri -1.43 | SUP Lulu -1.27 | MID Annie +1.21 | ADC Lucian -1.2
LEC,2026-05-04,Movistar KOI vs Shifters,27,28.5,28.26,-0.24,0.4883,0.5117,-0.1211,-0.0789,,EV baixo,under,,0,-0.64,0.835,neutral,under bloqueado,ADC Lucian -1.23 | TOP Jayce +0.89 | MID Azir -0.89 | SUP Renata Glasc -0.8 | ADC Kalista -0.75
LEC,2026-05-04,Movistar KOI vs Shifters,27,28.5,27.42,-1.08,0.4484,0.5516,-0.1929,-0.0071,,EV baixo,under,,0,-1.34,0.852,neutral,under bloqueado,SUP Karma -2.27 | TOP Gnar -1.79 | JUNGLE Dr. Mundo -1.64 | JUNGLE Xin Zhao -1.19 | ADC Ezreal -1.02
LEC,2026-05-04,Movistar KOI vs Shifters,48,28.5,28.79,0.29,0.5141,0.4859,-0.0745,-0.1255,,EV baixo,over,,0,0.22,0.819,over,edge valido,MID Anivia +1.78 | JUNGLE Nocturne +1.42 | TOP Varus -1.2 | JUNGLE Vi -0.9 | SUP Bard -0.83
LEC,2026-05-08,G2 Esports vs Karmine Corp,16,29.5,27.75,-1.75,0.4165,0.5835,-0.2504,0.0504,under,EV + edge,under,true,0.8,-1.83,0.875,neutral,under bloqueado,SUP Karma -2.61 | SUP Nami -2.19 | ADC Jhin -1.66 | ADC Ezreal -1.38 | MID LeBlanc -1.26
LEC,2026-05-08,G2 Esports vs Karmine Corp,35,28.5,27.6,-0.9,0.4571,0.5429,-0.1773,-0.0227,,EV baixo,over,,0,-0.98,0.86,neutral,under bloqueado,JUNGLE Olaf -2.23 | ADC Caitlyn -2.09 | TOP Gnar -1.87 | TOP Aurora +1.62 | JUNGLE Xin Zhao -1.27
LEC,2026-05-08,Movistar KOI vs GIANTX,31,28.5,28.17,-0.33,0.4839,0.5161,-0.1289,-0.0711,,EV baixo,over,,0,-0.34,0.878,neutral,under bloqueado,SUP Karma -2.68 | MID Akali +2.53 | ADC Caitlyn -2 | JUNGLE Nocturne +1.73 | ADC Ezreal -1.4
LEC,2026-05-08,Movistar KOI vs GIANTX,39,28.5,27.88,-0.62,0.4703,0.5297,-0.1535,-0.0465,,EV baixo,over,,0,-0.76,0.811,neutral,under bloqueado,MID Anivia +2.16 | TOP Shen -1.95 | ADC Lucian -1.4 | MID Azir -1.31 | JUNGLE Skarner -1.07
LEC,2026-05-09,GIANTX vs G2 Esports,16,29.5,27.52,-1.98,0.4059,0.5941,-0.2693,0.0693,under,EV + edge,under,true,0.8,-1.84,0.873,neutral,under bloqueado,SUP Nami -2.49 | MID Yone -2.38 | SUP Lulu -1.73 | ADC Ezreal -1.62 | MID Aurora -1.58
LEC,2026-05-09,G2 Esports vs GIANTX,22,28.5,28.93,0.43,0.5205,0.4795,-0.0631,-0.1369,,EV baixo,under,,0,-0.04,0.855,neutral,under bloqueado,MID Galio -1.94 | TOP Gnar -1.86 | ADC Xayah +1.83 | MID LeBlanc -1.69 | ADC Kaisa +1.05
LEC,2026-05-09,Karmine Corp vs Movistar KOI,46,29.5,28.91,-0.59,0.4719,0.5281,-0.1506,-0.0494,,EV baixo,over,,0,-0.88,0.874,neutral,under bloqueado,ADC Caitlyn -1.81 | MID Azir -1.03 | JUNGLE Pantheon -0.93 | JUNGLE Skarner -0.88 | ADC Ashe -0.84
LEC,2026-05-09,Karmine Corp vs Movistar KOI,26,32.5,32.44,-0.06,0.4969,0.5031,-0.1056,-0.0944,,EV baixo,under,,0,0.11,0.886,over,edge valido,SUP Nami -2.63 | MID Akali +2.36 | MID Orianna -1.23 | JUNGLE Vi -1.05 | ADC Kaisa +0.73
LEC,2026-05-09,Movistar KOI vs Karmine Corp,33,30.5,29.91,-0.59,0.4716,0.5284,-0.1511,-0.0489,,EV baixo,over,,0,-0.96,0.837,neutral,under bloqueado,SUP Karma -2.74 | TOP Gnar -2.09 | SUP Lulu -1.82 | ADC Ezreal -1.66 | MID Annie +1.09
LEC,2026-05-10,GIANTX vs Karmine Corp,19,29.5,30.05,0.55,0.5266,0.4734,-0.0522,-0.1478,,EV baixo,under,,0,0.47,0.854,over,edge valido,MID Anivia +2.33 | SUP Lulu -1.8 | TOP Aurora +1.63 | ADC Zeri +1.55 | JUNGLE Nocturne +1.51
LEC,2026-05-10,Karmine Corp vs GIANTX,40,28.5,26.75,-1.75,0.4166,0.5834,-0.2501,0.0501,under,EV + edge,over,false,-1,-1.45,0.885,neutral,under bloqueado,SUP Karma -2.54 | TOP Gnar -1.84 | ADC Caitlyn -1.58 | ADC Ezreal -1.44 | MID Azir -1
LEC,2026-05-10,Karmine Corp vs GIANTX,32,29.5,28.56,-0.94,0.4547,0.5453,-0.1815,-0.0185,,EV baixo,over,,0,-0.99,0.84,neutral,under bloqueado,SUP Nami -2.68 | JUNGLE Naafiri -1.65 | JUNGLE Xin Zhao -1.62 | TOP Jax -1.31 | ADC Lucian -1.12
